TICKER_YEAR,TICKER,YEAR,ACCOCI,ASSETS,ASSETSC,ASSETSNC,CASHNEQ,DEBT,EQUITY,LIABILITIES,LIABILITIESC,LIABILITIESNC,CAPEX,DEPAMOR,NCF,NCFF,NCFI,NCFO,NCFX,PRICE,SHARESBAS,DPS,EBIT,EPS,EPSDIL,INTEXP,NETINC,NETINCCMN,NETINCDIS,PREFDIVIS,REVENUE,SHARESWA,SHARESWADIL,TAXEXP,ASSETSAVG,ASSETTURNOVER,BVPS,CURRENTRATIO,DE,DILUTIONRATIO,DIVYIELD,EBITDA,EBITDAMARGIN,EBT,EPSDILGROWTH1YR,EPSGROWTH1YR,EQUITYAVG,FCF,FCFPS,INTERESTBURDEN,LEVERAGERATIO,MARKETCAP,NCFOGROWTH1YR,NETINCGROWTH1YR,NETMARGIN,PAYOUTRATIO,PB,PE,PE1,PS,PS1,REVENUEGROWTH1YR,ROA,ROE,ROS,SHARESWAGROWTH1YR,SPS,TAXEFFICIENCY,WORKINGCAPITAL
VLO_2006,VLO,2006,265000000,37753000000,11831000000,25922000000,1621000000,5094000000,18605000000,19148000000,8860000000,10288000000,-3692000000,1155000000,1154000000,-2188000000,-2971000000,6312000000,1000000,51.16,604618162,0.27,8616000000,8.94,8.64,542000000,5463000000,5461000000,0,2000000,87640000000,611000000,632000000,2611000000,36055500000,2.43069712,30.75206612,1.335327314,1.029185703,1.034369885,0.00527756,9771000000,0.111490187,8074000000,0.416393443,0.373271889,17145500000,2620000000,4.288052373,0.937093779,2.102913301,30932265168,0.078974359,0.521727019,0.06231173,0.030674497,1.662578079,5.664212629,5.722595078,0.352946887,0.356672296,0.087129106,0.151460942,0.31850923,0.098311273,0.112932605,143.4369885,0.676368591,2971000000
VLO_2007,VLO,2007,573000000,42722000000,14987000000,27735000000,2495000000,6862000000,18507000000,24215000000,11914000000,12301000000,-287000000,1376000000,874000000,-3831000000,-582000000,5258000000,29000000,70.03,550436386,0.44,7864000000,9.24,8.88,571000000,5234000000,5234000000,857000000,0,89987000000,565000000,579000000,2059000000,40780000000,2.206645414,33.83363803,1.257931845,1.30842384,1.024778761,0.00628302,9240000000,0.102681498,7293000000,0.027777778,0.033557047,18580000000,4971000000,8.798230089,0.927390641,2.194833154,38547060112,-0.166983523,-0.04191836,0.058163957,0.047484848,2.082836771,7.364742092,7.579004329,0.428362542,0.439696289,0.026780009,0.128347229,0.281700753,0.087390401,-0.075286416,159.2690265,0.717674482,3073000000
VLO_2008,VLO,2008,-176000000,34417000000,9450000000,24967000000,1071000000,6576000000,15620000000,18797000000,6209000000,12588000000,-3445000000,1476000000,-1524000000,-1607000000,-2965000000,3095000000,-47000000,21.64,516016448,0.52,851000000,-2.16,-2.16,544000000,-1131000000,-1131000000,23000000,0,1.07E+11,524000000,524000000,1438000000,40637250000,2.625079207,30.15444015,1.521984216,1.203393086,1,0.02402957,2327000000,0.021813716,307000000,-1.243243243,-1.233766234,18061500000,-350000000,-0.667938931,0.360752056,2.249937713,11166595935,-0.411373146,-1.216087123,-0.010602197,-0.241212963,0.714890905,-9.873205955,-10.01851852,0.104677678,0.106297199,0.185460122,-0.027831608,-0.062619384,0.007977427,-0.072566372,203.5801527,-3.684039088,3241000000
VLO_2009,VLO,2009,365000000,35572000000,10922000000,24650000000,825000000,7400000000,14725000000,20847000000,7809000000,13038000000,-2750000000,1527000000,-115000000,1289000000,-3292000000,1823000000,65000000,16.75,564349512,0.55,-1523000000,-3.67,-3.67,416000000,-1982000000,-1982000000,-1709000000,0,64599000000,541000000,541000000,43000000,36343500000,1.777456767,26.20106762,1.398642592,1.415755518,1,0.03283582,4000000,6.19E-05,-1939000000,0.699074074,0.699074074,15706250000,-927000000,-1.713493531,1.273145108,2.313951452,9452854326,-0.41098546,0.752431477,-0.030681589,-0.149438692,0.641959547,-4.769351325,-4.564032698,0.14633128,0.140276939,-0.394437362,-0.054535199,-0.126191803,-0.023576216,0.032442748,119.4066543,1.02217638,3113000000
VLO_2010,VLO,2010,388000000,37621000000,13518000000,24103000000,3334000000,8337000000,15025000000,22596000000,8784000000,13812000000,-2265000000,1473000000,2509000000,816000000,-1405000000,3045000000,53000000,23.12,566210629,0.18,1383000000,0.57,0.57,484000000,324000000,324000000,-599000000,0,82233000000,563000000,568000000,575000000,36959750000,2.224933881,26.68738899,1.538934426,1.503893511,1.008880995,0.00778547,2856000000,0.034730583,899000000,-1.155313352,-1.155313352,15035500000,780000000,1.385435169,0.650036153,2.458165675,13090789743,0.670323642,-1.163471241,0.003940024,0.320701754,0.871267204,40.40367204,40.56140351,0.159191441,0.158288765,0.272976362,0.008766293,0.021549001,0.016818066,0.040665434,146.062167,0.360400445,4734000000
VLO_2011,VLO,2011,96000000,42783000000,15972000000,26811000000,1024000000,7741000000,16423000000,26360000000,12708000000,13652000000,-2984000000,1534000000,-2310000000,-1066000000,-5298000000,4038000000,16000000,21.05,559726988,0.27,3716000000,3.69,3.68,401000000,2089000000,2089000000,0,0,1.26E+11,563000000,569000000,1226000000,40896000000,3.080668036,29.64440433,1.256846081,1.605066066,1.010657194,0.0128266,5250000000,0.041670966,3315000000,5.456140351,5.473684211,16070750000,1054000000,1.872113677,0.892088267,2.544747445,11782253097,0.326108374,5.447530864,0.016581076,0.074311653,0.717423924,5.640140305,5.704607046,0.093519594,0.094066451,0.532073498,0.05108079,0.129987711,0.029495107,0,223.7779751,0.630165913,3264000000
VLO_2012,VLO,2012,108000000,44477000000,16460000000,28017000000,1723000000,7049000000,18032000000,26445000000,11929000000,14516000000,-3410000000,1574000000,699000000,-1233000000,-3351000000,5270000000,13000000,34.12,553540069,0.59,4019000000,3.77,3.75,313000000,2080000000,2080000000,0,0,1.39E+11,550000000,556000000,1626000000,43022750000,3.236659674,32.78545455,1.379830665,1.46655945,1.010909091,0.01729191,5593000000,0.040165171,3706000000,0.019021739,0.021680217,16975000000,1860000000,3.381818182,0.92211993,2.534477172,18886787154,0.305101535,-0.004308281,0.014937163,0.157596817,1.047403902,9.080186132,9.050397878,0.135632224,0.134764811,0.105272766,0.048346514,0.122533137,0.028861759,-0.023090586,253.1818182,0.561252024,4531000000
VLO_2013,VLO,2013,350000000,47260000000,19277000000,27983000000,4292000000,6564000000,19460000000,27800000000,13123000000,14677000000,-2755000000,1720000000,2569000000,-163000000,-2812000000,5564000000,-20000000,50.4,539562259,0.83,4347000000,4.99,4.97,365000000,2728000000,2728000000,0,0,1.38E+11,542000000,548000000,1254000000,45807750000,3.014206111,36.30597015,1.468947649,1.428571429,1.011070111,0.01646825,6067000000,0.043940206,3982000000,0.325333333,0.323607427,18498250000,2809000000,5.182656827,0.916034046,2.476328842,27193937854,0.055787476,0.311538462,0.019757521,0.166897796,1.397427433,9.968452292,10.1002004,0.196951909,0.197841737,-0.008445242,0.059553242,0.14747341,0.031483118,-0.014545455,254.7490775,0.685082873,6154000000
VMC_2008,VMC,2008,-185282000,8916624000,893890000,8022734000,10194000,3547773000,3553752000,5362872000,1663066000,3699806000,-327654000,389060000,-24694000,-270839000,-189040000,435185000,0,69.58,110145719,1.96,245422000,0.01,0.01,172813000,918000,918000,-2449000,0,3651438000,109774000,109774000,71691000,9059557750,0.40304815,32.18949104,0.5374952,1.50907323,1,0.02816901,634482000,0.17376223,72609000,-0.99779736,-0.99784946,3796305250,107531000,0.97956711,0.29585367,2.38641446,7663939128,-0.38545691,-0.99796412,0.00025141,196,2.1565768,8348.517569,6958,2.09888245,2.09179915,0.09725713,0.00010133,0.00024181,0.06721242,0.13127087,33.26323173,0.01264306,-769176000
VMC_2009,VMC,2009,-194358000,8524871000,732889000,7791982000,22265000,2738013000,4037237000,4487634000,856695000,3630939000,-91979000,394612000,12071000,-360962000,-80002000,453035000,0,52.67,125400686,1.48,243445000,0.25,0.25,175262000,30314000,30314000,11666000,0,2690490000,118891000,119430000,37869000,8744096250,0.30769218,32.0504664,0.85548416,1.1115607,1.00453356,0.02809949,638057000,0.23715271,68183000,24,24,3910336500,361056000,3.0368657,0.28007558,2.23614931,6604854132,0.04101704,32.02178649,0.01126709,5.92,1.63598375,217.8813133,210.68,2.45488894,2.32745298,-0.26316974,0.0034668,0.00775227,0.09048352,0.08305245,22.62988788,0.44459763,-123806000
VMC_2010,VMC,2010,-177339000,8339536000,773751000,7565785000,48088000,2718262000,3955798000,4383738000,582348000,3801390000,-72722000,382093000,25276000,-89054000,-88376000,202706000,0,44.36,128390617,1,174776000,-0.75,-0.75,181603000,-96490000,-96490000,6053000,0,2558862000,128050000,128050000,89663000,8453705500,0.30269117,30.74135841,1.32867461,1.10818045,1,0.02254283,556869000,0.21762369,-6827000,-4,-4,4014350250,129984000,1.01510348,-0.03906143,2.10587143,5695407770,-0.55255996,-4.18301775,-0.03770817,-1.33333333,1.43976203,-59.02588631,-59.14666667,2.22575808,2.2198532,-0.04892343,-0.01141393,-0.02403627,0.06830224,0.07703695,19.9833034,14.13358723,191403000
VMC_2011,VMC,2011,-216844000,8229314000,863100000,7366214000,155920000,2815439000,3791617000,4437697000,406253000,4031444000,-85237000,361719000,108298000,-41266000,-19479000,169043000,0,39.35,129232664,0.76,228333000,-0.55,-0.55,220628000,-70778000,-70778000,4477000,0,2564550000,129381000,129381000,78483000,8325132750,0.30804914,29.27866966,2.12453816,1.17039696,1,0.01931385,590052000,0.23008013,7705000,-0.26666667,-0.26666667,3856763000,83806000,0.64774581,0.03374457,2.15858033,5085305328,-0.1660681,-0.26647321,-0.0275986,-1.38181818,1.341197,-71.8486723,-71.54545455,1.98292306,1.9851991,0.00222286,-0.00850173,-0.01835166,0.08903433,0.01039438,19.82168943,-9.18598313,456847000
VMC_2012,VMC,2012,-225517000,8126599000,984972000,7141627000,275478000,2677003000,3761062000,4365537000,436411000,3929126000,-12528000,331959000,119639000,-129235000,10399000,238475000,0,52.05,129596459,0.04,226966000,-0.41,-0.41,213067000,-52593000,-52593000,1333000,0,2567310000,129745000,129745000,66492000,8187157250,0.31357771,28.94059619,2.25698252,1.16071923,1,0.00076849,558925000,0.21770842,13899000,-0.25454545,-0.25454545,3754200500,225947000,1.74146981,0.06123825,2.18079915,6745495691,0.41073573,-0.25693012,-0.02048564,-0.09756098,1.79350824,-128.2584316,-126.9512195,2.62745663,2.63046818,0.00107621,-0.00642384,-0.01400911,0.08840615,0.0028134,19.78735211,-3.78394129,548561000
VMC_2013,VMC,2013,-99631000,8259143000,951496000,7307647000,193738000,2522413000,3938106000,4321037000,299135000,4021902000,-257804000,307108000,-81740000,-142049000,-296190000,356499000,0,59.42,129989477,0.04,251429000,0.19,0.19,202588000,24382000,24382000,3626000,0,2770709000,130272000,131467000,24459000,8191974500,0.33822237,30.20344209,3.18082471,1.09723735,1.00917311,0.00067317,558537000,0.20158631,48841000,-1.46341463,-1.46341463,3832366500,98695000,0.75760716,0.19425365,2.13757596,7723974723,0.49491142,-1.46359782,0.00879991,0.21052632,1.96134251,316.7900387,312.7368421,2.78772499,2.79378392,0.07922651,0.00297633,0.00636213,0.09074537,0.00406181,21.2686456,0.49921173,652361000
VRSN_2004,VRSN,2004,-1411000,2592874000,1006123000,1586751000,380360000,0,1691997000,864600000,699595000,165005000,-92532000,165081000,29048000,-54472000,-286393000,365546000,3045000,33.6,254725189,0,174004000,0.61,0.6,0,152820000,152820000,17451000,0,1120595000,250564000,255414000,21184000,2420277000,0.46300279,6.6525529,1.43815064,0.51099381,1.01935633,0,339085000,0.30259371,174004000,-1.55555556,-1.56481481,1609546000,273014000,1.08959787,1,1.50370166,8558766350,-0.01820721,-1.5880429,0.13637398,0,5.05838152,56.00553822,55.08196721,7.63769814,7.51292876,0.10148966,0.06314153,0.09494603,0.15527822,0.04497456,4.47229051,0.87825567,306528000
VRSN_2005,VRSN,2005,-12553000,3180721000,1233808000,1946913000,527798000,0,2023442000,1115794000,953676000,162118000,-110834000,190947000,148019000,-469513000,143596000,481122000,-7186000,21.9,256313970,0,529764000,1.67,1.63,0,428978000,428978000,16480000,0,1604577000,257368000,263689000,100786000,2996107500,0.53555388,8.0392618,1.29373917,0.55143365,1.02456016,0,720711000,0.4491595,529764000,1.71666667,1.73770492,1943395250,370288000,1.43874918,1,1.54168716,5613275943,0.31617361,1.80708023,0.26734647,0,2.77412248,13.08523035,13.11377246,3.49829017,3.51267605,0.43189734,0.14317844,0.22073636,0.33015804,0.02715474,6.23456296,0.80975302,280132000
VRSN_2006,VRSN,2006,-8398000,3974253000,1332364000,2641889000,528186000,199000000,2376860000,1549677000,1359277000,190400000,-181611000,122767000,23124000,110735000,-562404000,474787000,6000,24.05,245139045,0,676242000,1.57,1.55,0,379015000,379015000,21194000,0,982734000,244421000,247073000,297227000,3756480250,0.26161032,9.74826104,0.9802005,0.65198497,1.01085013,0,799009000,0.81304707,676242000,-0.04907975,-0.05988024,2294677500,293176000,1.1994714,1,1.63704061,5895594032,-0.01316714,-0.11646984,0.38567405,0,2.48041283,15.55504144,15.31847134,5.9991758,5.98160342,-0.38754326,0.10089631,0.16517136,0.68812313,-0.0503054,4.02066107,0.56047243,-26913000
VRSN_2007,VRSN,2007,3023000,4036955000,1763415000,2273540000,1423658000,1265296000,1496599000,2485871000,984989000,1500882000,-154540000,230603000,874938000,188671000,209009000,473537000,3721000,37.61,220953447,0,-149717000,-0.63,-0.63,0,-153168000,-153168000,-21658000,0,850509000,237707000,237707000,3451000,3844679500,0.22121714,6.70765693,1.79028903,1.6610134,1,0,80886000,0.09510305,-149717000,-1.40645161,-1.40127389,2034269250,318997000,1.34197563,1,1.88995606,8310059142,-0.00263276,-1.40412121,-0.18008981,0,5.55262909,-54.25453843,-59.6984127,9.77068925,10.51154106,-0.13454811,-0.03983895,-0.07529387,-0.17603223,-0.027469,3.57797204,1.02305015,778426000
VRSN_2008,VRSN,2008,17006000,2366872000,1624835000,742037000,789068000,568712000,50795000,1848451000,976878000,871573000,-72147000,128578000,-587654000,-1164027000,76764000,484034000,15575000,19.08,194036155,0,-334240000,-1.9,-1.87,44391000,-390701000,-390701000,-827883000,0,558896000,197201000,200602000,12070000,2768199500,0.20189874,0.2632711,1.66329368,36.39041244,1.01724636,0,-205662000,-0.36797902,-378631000,1.96825397,2.01587302,275120000,411887000,2.08866588,1.13281175,10.0617894,3702209837,0.02216722,1.55080043,-0.6990585,0,72.88532016,-9.47581357,-10.04210526,6.62414803,6.73219183,-0.3428688,-0.14113903,-1.42011122,-0.59803613,-0.17040306,2.83414384,1.031878,647957000
VRSN_2009,VRSN,2009,7659000,2470144000,1709058000,761086000,1477166000,574378000,549741000,1871480000,886474000,985006000,-110812000,86266000,688098000,-197994000,484455000,395191000,6446000,24.24,192345267,0,325839000,1.28,1.28,47351000,245553000,245553000,311558000,0,615947000,191821000,192575000,32935000,2518605750,0.24455872,2.89790357,1.92792795,3.40429402,1.00393075,0,412105000,0.66905919,278488000,-1.68449198,-1.67368421,634589000,284379000,1.48252277,0.85467977,3.9688771,4662449272,-0.18354702,-1.6284934,0.3986593,0,8.48117436,18.98754758,18.9375,7.56956243,7.54893041,0.10207803,0.09749561,0.38694809,0.52900493,-0.02728181,3.21105093,0.88173638,822584000
VRSN_2010,VRSN,2010,-1334000,2444006000,2177957000,266049000,1559628000,581626000,676430000,1767576000,652713000,1114863000,-80527000,67655000,82462000,-745274000,603090000,215206000,9440000,32.67,171987671,3,1013956000,4.68,4.64,157667000,830967000,830967000,1524757000,0,680578000,177534000,178965000,25322000,2563060250,0.26553336,3.92324378,3.33677589,2.61309522,1.00806043,0.09182736,1081611000,1.58925355,856289000,2.625,2.65625,732314500,134679000,0.75860962,0.84450311,3.4999447,5618837212,-0.455438,2.38406373,1.22097247,0.64102564,8.30660558,6.76180548,6.98076923,8.25597832,8.52222049,0.10492948,0.32420892,1.1347133,1.4898454,-0.0744809,3.83350795,0.97042821,1525244000
VRSN_2011,VRSN,2011,-3084000,1856179000,1447781000,408398000,1313349000,690086000,-88107000,1944286000,658923000,1285363000,-192660000,55706000,-246279000,-852198000,273242000,335901000,-3224000,35.72,159066793,2.75,345254000,0.87,0.86,147332000,142891000,142891000,4335000,0,771978000,165408000,166887000,55031000,1910023000,0.4041721,-0.55358893,2.197193,-22.06732723,1.00894153,0.07698768,400960000,0.51939304,197922000,-0.81465517,-0.81410256,71570000,143241000,0.86598593,0.5732649,26.68748079,5681865846,0.56083474,-0.82804251,0.18509724,3.16091954,-64.4882455,39.76363694,41.05747126,7.3601396,7.65355198,0.13429761,0.07481114,1.99652089,0.44723295,-0.06830241,4.66711405,0.72195612,788858000
VRSN_2012,VRSN,2012,-388000,2062476000,1643464000,419012000,130736000,100000000,-9323000,2071799000,695018000,1376781000,-53023000,54819000,-1182613000,-277752000,-1442353000,537630000,-138000,38.82,155256629,0,470438000,2.04,1.95,50196000,320032000,320032000,7547000,0,873592000,156953000,163909000,100210000,1967631000,0.44398162,-0.06029426,2.36463516,-222.2244986,1.044319,0,525257000,0.60126123,420242000,1.26744186,1.34482759,-41615750,484607000,3.0875931,0.89329944,-47.28092129,6027062338,0.60056088,1.23969319,0.36634035,0,-646.4724164,18.83268654,19.02941176,6.899173,6.97455501,0.1316281,0.16264838,-7.69016538,0.53850997,-0.05111603,5.56594649,0.76154216,948446000
VRSN_2013,VRSN,2013,-3085000,2660767000,1803199000,857568000,339223000,750000000,-423558000,3084325000,2029186000,1055139000,-65594000,60655000,208487000,-357333000,-11062000,579397000,-2515000,59.78,137052343,0,706890000,3.77,3.49,74761000,544450000,544450000,0,0,965087000,144591000,155786000,87679000,2396668000,0.40267864,-3.12213352,0.8886317,-7.2819425,1.07742529,0,767545000,0.79531172,632129000,0.78974359,0.84803922,-307610750,513803000,3.55349226,0.89423956,-7.79123616,8192989065,0.07768726,0.70123613,0.56414603,0,-19.34325184,15.04819371,15.85676393,8.48937874,8.95634277,0.10473425,0.22716955,-1.76993164,0.73246246,-0.07876243,6.67459939,0.86129572,-225987000
VRTX_2004,VRTX,2004,-1374000,545453000,400638000,144815000,104853000,315000000,35441000,510012000,153745000,356267000,-12538000,29640000,-43153000,-8626000,107385000,-142117000,205000,10.57,80309990,0,-147930000,-2.12,-2.12,18317000,-166247000,-166247000,0,0,102717000,78571000,78571000,0,603263500,0.17026888,0.44819475,2.60586035,14.39045174,1,0,-118290000,-1.15161074,-166247000,-0.171875,-0.171875,94287500,-154655000,-1.9683471,1.12382208,6.39812807,848876594.3,-0.15216289,-0.15510731,-1.61849548,0,23.951824,-5.10611677,-4.98584906,8.2642269,8.08527773,0.48561635,-0.27557941,-1.76319236,-1.44017057,0.02034959,1.3073144,1,246893000
VRTX_2005,VRTX,2005,-2873000,548998000,385055000,163943000,119527000,0,239176000,309822000,100243000,209579000,-16959000,27289000,23039000,197456000,-1732000,-172054000,-631000,27.67,99126621,0,-186091000,-2.28,-2.28,17326000,-203417000,-203417000,0,0,160890000,89241000,89241000,0,545176250,0.29511557,2.37801507,3.84121585,1.29537245,1,0,-158802000,-0.98702219,-203417000,0.0754717,0.0754717,121738750,-189013000,-2.1180063,1.09310499,4.47824748,2742833603,0.21065038,0.22358298,-1.26432345,0,11.46784629,-13.48379734,-12.13596491,17.04788118,15.34774359,0.56634247,-0.37312154,-1.67093058,-1.15663497,0.13580074,1.80287088,1,284812000
VRTX_2006,VRTX,2006,-962000,921579000,771406000,150173000,243429000,101750000,505935000,415644000,251014000,164630000,-32417000,25868000,135126000,365865000,-208471000,-22475000,207000,37.42,125590795,0,-198936000,-1.83,-1.83,7955000,-206891000,-206891000,0,0,216356000,113221000,113221000,0,743456500,0.29101366,4.07814767,3.07315927,0.82153636,1,0,-173068000,-0.79992235,-206891000,-0.19736842,-0.19736842,355403000,-54892000,-0.48482172,1.03998773,2.09186895,4699607549,-0.86937241,0.01707822,-0.95625266,0,9.2889552,-22.71537935,-20.44808743,21.72164187,19.58221547,0.34474486,-0.27828259,-0.58213071,-0.91948455,0.26871057,1.91091759,1,520392000
VRTX_2007,VRTX,2007,881000,601477000,496851000,104626000,385921000,0,271295000,330182000,199279000,130903000,-32415000,27459000,142492000,-10190000,405166000,-252476000,-8000,23.23,132297777,0,-388994000,-3.03,-3.03,2285000,-391279000,-391279000,0,0,199012000,128986000,128986000,0,713197500,0.27904192,2.07396224,2.49324314,1.21705892,1,0,-361535000,-1.81664925,-391279000,0.6557377,0.6557377,379803500,-284891000,-2.20869707,1.00587413,1.87780655,3073277360,10.23363737,0.89123258,-1.96610757,0,11.32817545,-7.85443982,-7.66666667,15.44267361,15.05610102,-0.08016417,-0.54862643,-1.03021431,-1.95462585,0.13924095,1.54289613,1,297572000
VRTX_2008,VRTX,2008,3168000,980479000,867581000,112898000,419373000,0,238874000,741605000,216564000,525041000,-32180000,32196000,33452000,620738000,-360650000,-226482000,-154000,30.38,150466193,0,-446380000,-3.27,-3.27,13471000,-459851000,-459851000,0,0,175504000,140556000,140556000,0,977085750,0.17961985,1.60468897,4.00611828,3.10458652,1,0,-414184000,-2.359969,-459851000,0.07920792,0.07920792,283236750,-258662000,-1.84027718,1.03017832,3.44971389,4571162943,-0.10295632,0.17525091,-2.6201739,0,19.13629337,-9.94053061,-9.29051988,26.04591886,24.33044992,-0.11812353,-0.47063525,-1.62355697,-2.54341781,0.08969966,1.24864111,1,651017000
VRTX_2009,VRTX,2009,-640000,1955488000,1307026000,648462000,476971000,153836000,1096346000,859142000,284883000,574259000,-23496000,30107000,57543000,999006000,-508732000,-427586000,-5145000,42.85,181189886,0,-628986000,-3.71,-3.71,13192000,-642178000,-642178000,0,0,101889000,173259000,173259000,0,1633684500,0.06236761,5.90624108,4.58793961,0.7836413,1,0,-598879000,-5.87775913,-642178000,0.13455657,0.13455657,785249500,-451082000,-2.60351266,1.02097344,2.08046551,7763986615,0.88794695,0.39649147,-6.30272159,0,7.08169375,-12.09008502,-11.54986523,76.20043984,72.86506012,-0.41944913,-0.39308569,-0.81780122,-6.17324736,0.23266883,0.58807335,1,1022143000
VRTX_2010,VRTX,2010,-1067000,1725446000,1057039000,668407000,277287000,536991000,503973000,1221473000,474783000,746690000,-38054000,30459000,-203461000,425057000,7301000,-635442000,-377000,35.03,203194222,0,-735351000,-3.77,-3.77,19275000,-754626000,-754626000,0,0,143370000,200402000,200402000,0,1759694750,0.08147436,2.50274622,2.22636236,2.42368738,1,0,-704892000,-4.91659343,-754626000,0.01617251,0.01617251,742954000,-673496000,-3.36072494,1.02621197,2.36851104,7117893597,0.48611507,0.1751041,-5.26348608,0,14.12356137,-9.43234608,-9.29177719,49.64702237,48.96479095,0.40711951,-0.42883915,-1.01571026,-5.12904373,0.15666141,0.71541202,1,582256000
VRTX_2011,VRTX,2011,-1053000,2204280000,1331254000,873026000,561288000,400000000,786843000,1238768000,392348000,846420000,-34595000,35041000,232123000,-124238000,212412000,143735000,214000,33.21,208566194,0,98126000,0.14,0.14,37681000,41179000,41179000,0,0,1410626000,204891000,208807000,19266000,1899466250,0.74264336,3.80525491,3.39304393,1.57435219,1.0191126,0,133167000,0.09440277,60445000,-1.03713528,-1.03713528,516456500,109140000,0.53267347,0.61599372,3.67788236,6926483303,-1.22619688,-1.05456875,0.029192,0,8.80287847,168.204262,237.2142857,4.91021951,4.82369537,8.83905978,0.02167925,0.07973372,0.06956202,0.02239998,6.88476312,0.68126396,938906000
VRTX_2012,VRTX,2012,-550000,2759288000,1589585000,1169703000,591324000,428877000,999180000,1524906000,432624000,1092282000,-71140000,38191000,14087000,172204000,-425817000,267841000,-141000,41.9,216827066,0,2641000,-0.5,-0.5,15022000,-51135000,-51135000,0,0,1527042000,211946000,211946000,38754000,2607202500,0.58570134,4.65546884,3.6742876,1.52615745,1,0,40832000,0.02673928,-12381000,-4.57142857,-4.57142857,998796000,196701000,0.9280713,-4.68799697,2.61034536,9085054065,0.86343618,-2.24177372,-0.03348631,0,9.09250992,-177.6680173,-83.8,5.9494461,5.81551614,0.0825279,-0.01961298,-0.05119664,0.00172949,0.03443294,7.2048635,4.13011873,1156961000
VRTX_2013,VRTX,2013,-306000,2319041000,1588576000,730465000,569429000,65647000,1356405000,962636000,397829000,564807000,-51393000,48365000,79892000,180884000,-54130000,-51570000,4708000,74.3,233756871,0,-376253000,-1.98,-1.98,22730000,-687550000,-687550000,0,0,1211975000,224906000,224906000,288567000,2469588000,0.49076,5.86345599,3.99311262,0.70969659,1,0,-327888000,-0.27054023,-398983000,2.96,2.96,1172465250,-102963000,-0.45780459,1.06041148,2.10632085,17368135515,-1.1925396,12.44578078,-0.56729718,0,12.80453516,-25.26090541,-37.52525253,14.33044041,13.78783869,-0.20632504,-0.27840676,-0.58641397,-0.31044617,0.06114765,5.38880688,1.72325638,1190747000
WAG_2004,WAG,2004,0,13342100000,7764400000,5577700000,444000000,0,8139700000,5202400000,4077900000,1124500000,-933300000,403100000,-824000000,-302100000,-2165900000,1644000000,0,36.45,1024527726,0.18,2159700000,1.32,1.31,0,1349800000,1349800000,0,0,37508200000,1024512865,1031798418,809900000,12623200000,2.97137018,7.93767459,1.90401923,0.63913903,1.00711124,0.00493827,2562800000,0.06832639,2159700000,0.15929204,0.15789474,7815625000,710700000,0.69369553,1,1.61512355,37344035613,0.09410355,0.15852717,0.0359868,0.13636364,4.58788845,27.66634732,27.61363636,0.99562324,0.9956088,0.15390674,0.1069301,0.17270532,0.05757941,-0.0003858,36.61076525,0.62499421,3686500000
WAG_2005,WAG,2005,0,14608800000,8316500000,6292300000,576800000,0,8889700000,5719100000,4481000000,1238100000,-1222000000,482100000,132800000,-804400000,-434000000,1371200000,0,46.33,1015560270,0.22,2455600000,1.53,1.52,0,1559500000,1559500000,0,0,42201600000,1019669630,1028333842,896100000,14318525000,2.94734269,8.75764763,1.85594733,0.64334005,1.00849708,0.00474854,2937700000,0.0696111,2455600000,0.16030534,0.15909091,8649275000,149200000,0.1463219,1,1.65545956,47050907309,-0.16593674,0.15535635,0.03695358,0.14379085,5.29274411,30.17050805,30.28104575,1.11490814,1.1194195,0.12512997,0.10891485,0.18030413,0.05818737,-0.00472735,41.38752274,0.635079,3835500000
WAG_2006,WAG,2006,0,17131100000,9705400000,7425700000,919900000,0,10115800000,7015300000,5755300000,1260000000,-1315000000,572000000,343000000,-413000000,-1684000000,2440000000,0,49.46,1008005837,0.27,2754000000,1.73,1.72,0,1751000000,1751000000,0,0,47409000000,1010252562,1019400724,1003000000,16153500000,2.93490575,10.029444,1.68634129,0.69349928,1.00905532,0.00545896,3326000000,0.07015546,2754000000,0.13157895,0.13071895,9616000000,1125000000,1.11358292,1,1.67985649,49855968698,0.77946324,0.12279577,0.03693392,0.15606936,4.92852456,28.47285477,28.58959538,1.05161401,1.05395793,0.12339343,0.10839756,0.18209235,0.05809024,-0.00923541,46.92786911,0.63580247,3950100000
WAG_2007,WAG,2007,-4000000,19314000000,9511000000,9803000000,255000000,906000000,11104000000,8210000000,6745000000,1465000000,-1745000000,676000000,-665000000,-626000000,-2396000000,2357000000,0,45.07,993648326,0.33,3189000000,2.04,2.03,0,2041000000,2041000000,0,0,53762000000,998633559,1006340068,1148000000,18238300000,2.94775281,11.18189041,1.41008154,0.7393732,1.00771705,0.00732194,3865000000,0.07189093,3189000000,0.18023256,0.17919075,10681550000,612000000,0.61283741,1,1.70745819,44783730053,-0.03401639,0.16561965,0.03796362,0.16176471,4.0331169,21.94205294,22.09313725,0.8329997,0.83717895,0.13400409,0.11190736,0.19107714,0.05931699,-0.01150109,53.83556312,0.64001254,2766000000
